Sr No.,t_id,Code,parent_id,Word,Short Defination,Long Defination,reference
210,210,SAT-I.209,202,karNavedhana-saMskAraH,ear piercing ceremony,ritual performed in infantile period wherein the earlobes are pierced with needle,
211,211,SAT-I.210,202,annaprASana-saMskAraH,weaning ceremony,"ritual performed in infants between six to tenth month, wherein first intake of the semisolid food is for the",
212,212,SAT-I.211,202,cUDAkaraNa-saMskAraH,tonsuring ceremony,"ritual performed in the child, wherein the scalp hairs are totally shaved off, first time",
213,213,SAT-I.212,202,akSharaleKana-saMskAraH,writing ceremony,ritual of making the child to write the various syllables signifying the initiation of formal education,
214,214,SAT-I.213,202,vivAha-saMskAraH,marriage ceremony,ceremony indicating beginning of family life,
215,215,SAT-I.214,181,dantajanmaH,tooth eruption,one of the important milestones when the primary teeth erupts which signifies the time for weaning,
216,216,SAT-I.215,215,caturvidha-dantajanma,four types of tooth eruption,signifying four different types of tooth eruption,
217,217,SAT-I.216,215,sAmudgaH,dentition with early falling of teeth,an abnormal type of dentition characterised early or frequent fall,
218,218,SAT-I.217,215,saMvRutaH,type of dentition which remain dirty,an abnormal type of dentition characterised by dirty teeths,
219,219,SAT-I.218,215,vivRutaH,type of dentition not fully covered with lips,"an abnormal type of dentition characterised by excessive salivation, because these are not fully covered with lips",
220,220,SAT-I.219,215,dantasampat,proper dentition,proper teeth having all the characteristics of healthy teeth,
221,221,SAT-I.220,181,bAla-BeShaja-mAtrA,drug dosage for children,term signifying special drug dosage pattern among pediatric age group,
222,222,SAT-I.221,221,viDa~gga-Pala-mAtrA,drug dose equal to vi?a?ga fruit,general dosage prescribed for children in the quanity equal to the volume of single fruit of vi?a?ga <em>(Embelia ribes)</em>,
223,223,SAT-I.222,221,Amalaka-Pala-mAtrA,drug dose equal to ?malaka fruit,general dosage prescribed in the quanity equal to single fruit of ?malaka <em>(Emblica officinalis)</em>,
224,224,SAT-I.223,181,lehanam,administration of electuary,"method for administration of electuaries in children, both as a therapeutic or food supplement",
225,225,SAT-I.224,224,suvarNaprASanam,therapeutic administration of gold,"administration of gold in specific form (with or without other medicines) and honey, ghrita to new born for enhancing intellect and longevity",
226,226,SAT-I.225,224,rodanam/ kroSanam,crying,"an act of expression in a child for nearly all things ranging from hunger, discomfort, pain, boredum etc and also an expression of pain or sadness in older children",
227,227,SAT-I.226,224,stanyApanayanam,waning of breastfeeding,a method of gradual withdrawal of breast feeding,
228,228,SAT-I.227,224,grahacikitsA,treatment of possession or acquired conditon,"treatment of specific type of acquired disease condition psychological, physical or both covers under graha cikits?",
229,229,SAT-I.228,1,SAlAkyatantram/ urdhvA~ggacikitsA/ jatrUrdhvacikitsA/ uttamA~ggacikitsA,branch of ?yurveda dealing with disease occurring in head and neck region,"one among the eight branches of�?yurveda�which deals with the diseases affecting the supra-clavicular region i.e. eye, ear, nose, throat, oral cavity, dentistry and various types of headaches including diseases affecting the scalp and their management (i.e. includes ophthalmology, orodentistry, ENT, and various types of scalp related conditions and generalized head related conditions such as migrain etc.)",
230,230,SAT-I.229,229,SAlAkin/ SalAki,one who is specialized in�??l?kyatantra,a person who has expertise and practices ??l?kyatantram,
231,231,SAT-I.230,229,SalAkA,opthalmic probe,probe like instrument used for various procedures in ??l?kyatantram,
232,232,SAT-I.231,229,yavavakraSalAkA,barley shape tipped opthalmic probe,instrument with a barley seed shaped tip,
233,233,SAT-I.232,229,aninditaSalAkA,proper opthalmic probe,opthalmic probe fit for use,
234,234,SAT-I.233,229,ninditaSalAkA,improper opthalmic probe,opthalmic probe not fit for use,
235,235,SAT-I.234,229,netraroga-cikitsA,management of eye diseases,treatment of disease related with eye,
236,236,SAT-I.235,235,Cedya-rogaH,excision indicated disease,diseases where the surgical procedure of excision is indicated (in reference to eye disease),
237,237,SAT-I.236,235,leKya-rogaH,scraping indicated disease,diseases where the surgical procedure of scrapping is indicated (in reference to eye disease),
238,238,SAT-I.237,235,Bedya-rogaH,incision indicated disease,diseases where the surgical procedure of incision is indicated (in reference to eye disease),
239,239,SAT-I.238,235,sirAvedhya-rogaH,venepuncture indicated  disease,diseases where the surgical procedure of venepuncutre is indicated (in reference to eye disease),
240,240,SAT-I.239,235,aSastrakRut-rogaH,diease where surgery is contraindicated,diseases in which surgical procedures are contraindicated (in reference to eye disease),
241,241,SAT-I.240,229,kriyAkalpaH,ocular therapeutic procedures,therapeutic topical procedures for eye,
242,242,SAT-I.241,241,netratarpaNam,lubrication of eye/satiating /therapeutic retention of medicated liquids over the eyes,kind of ocular therapeutic procedure which involves retaining of�gh?tama??a�or medicated ghee over the eye for a stipulated period of time by preparing concentric boundary around the orbit prepared out of dough of black gram,
243,243,SAT-I.242,241,puTapAkaH,instillation of medicated juices in the eyes which is extracted after heating a bolus of herbs to get the concentrate juice of the herbs,ocular therapeutic procedure done to restore the strength to the eyes after tarpana therapy; keeping of�pu?ap?ka�rasa of drugs over the eye for a stipulated period by preparing concentric boundary around the orbit prepared out of dough of black gram,
244,244,SAT-I.243,243,snehanapuTapAkaH,pu?ap?ka with unctuous effect,ocular therapeutic procedure where medicated juices extracted after pu?ap?ka is used as instillation into eyes for unctuous effect,
245,245,SAT-I.244,243,ropaNapuTapAkaH,pu?ap?ka with healing effects,ocular therapeutic procedure where medicated juices extracted after pu?ap?ka is used as instillation into eyes for healing effect,
246,246,SAT-I.245,243,leKanapuTapAkaH,pu?ap?ka? with curetting effect,ocular therapeutic procedure where medicated juices extracted after pu?ap?ka? is used as instillation into eyes for curetting effect,
247,247,SAT-I.246,241,sekaH,ocular therapy by streaming,gentle pouring of thin streams of medicated solution over the closed eyelids for a stipulated time period,
248,248,SAT-I.247,247,snehanasekaH,seka with unctuous effect,gentle pouring of thin streams of medicated solution over the closed eyelids for a stipulated time period with unctuous effect,
249,249,SAT-I.248,247,ropaNasekaH,seka with healing effects,gentle pouring of thin streams of medicated solution over the closed eyelids for a stipulated time period with healing effects,
250,250,SAT-I.249,247,leKanasekaH,seka with curetting effects,gentle pouring of thin streams of medicated solution over the closed eyelids for a stipulated time period with curetting effects,
251,251,SAT-I.250,241,AScyotanam,eye drops,instillation of liquid medicaments drop by drop in the eye,
252,252,SAT-I.251,251,snehana-AScyotanam,??cyotana with unctuous effect,instillation of liquid medicaments drop by drop in the eye with unctuous effect,
253,253,SAT-I.252,251,ropaNa-AScyotanam,??cyotana with healing effects,instillation of liquid medicaments drop by drop in the eye with healing effects,
254,254,SAT-I.253,251,leKana-AScyotanam,??cyotana with curetting effects,instillation of liquid medicaments drop by drop in the eye with curetting effects,
255,255,SAT-I.254,241,a~jjanam,collyrium,application of medicaments in the form of paste (collyrium) into the lower conjuctival fornices with an applicator from the inner to the outer canthus and vice versa,
256,256,SAT-I.255,255,leKanA~jjanam,a�jana with curetting effects,type of a�janam with curetting effects,
257,257,SAT-I.256,255,ropaNA~jjanam,a�jana with healing effect,type of a�janam with healing effect,
258,258,SAT-I.257,255,prasAdanA~jjanam,a�jana with soothing effect,type of a�janam with soothing effect,
259,259,SAT-I.258,255,guTikA~jjanam,a�jana in the form of pill,type of a�janam which is made in the form of a pill and applied like a collyrium,
260,260,SAT-I.259,255,rasA~jjanam,a�jana in the form of liquid,type of a�janam which is in the form of a liquid,
261,261,SAT-I.260,255,cUrNA~jjanam,a�janam in the form of powder,type of a�janam which is in the form of a powder,
262,262,SAT-I.261,255,vartiH,therapeutic wick,ocular therapeutic method in which a wick made up of medicinal paste is used,
263,263,SAT-I.262,255,rasakriyA,medicated thick syrup used as a�janam,ocular therapeutic procedure in which desired medicament is made into decoction which is filtered and then concentrated to make a thick syrup of ph??ita (raw jaggery) like consistency and used as corrylium,
264,264,SAT-I.263,255,kShudrA~jjanam,synonym of rasakriy? a�janam,It is an synonym of rasakriy? a�janam,
265,265,SAT-I.264,255,pratya~jjanam,collyrium to ameliorate tik??ata (vigourousness) of tik???�jana,"type of�prasad?�jana�applied to reduce the complications like burning sensation of eyes etc., developed due to the application of�tik???�jana (strong collyrium)",
266,266,SAT-I.265,255,sroto&~jjana,antimony sulphide used as collyrium,type of collyrium made up of antimony sulphide,
267,267,SAT-I.266,255,piNDI,fastening medicinal bolus to the eye,ocular therapeutic procedure in which mild sudation is applied over the eye and orbital region by preparing paste or medicines into small cloth packets and applied over the closed eyelids,
268,268,SAT-I.267,255,biDAlaka:,application of medicated paste on the outer part of eye,kind of ocular therapeutic procedure in which medicated paste is applied over the outer part of eyes,
269,269,SAT-I.268,229,karNaroga-cikitsA,management of ear diseases,treatment of disease related with ear,
270,270,SAT-I.269,269,karNapAlI-aBivardhana-aBya~ggaH,massage for elongation of ear lobule,a post lobuloplasty procedure for strengthening and elongation of the ear lobule,
271,271,SAT-I.270,269,pa~jcadaSakarNabandhAkRuti,fifteen shapes/ methods of lobuloplasty,method of surgical corrections of earlobe,
272,272,SAT-I.271,271,nemisandhAnakaH,type of lobuloplasty,"lobuloplasty indicated when both flaps of the divided ear are thick, wide and equal",
273,273,SAT-I.272,271,utpalaBedakaH,type of lobuloplasty,"lobuloplasty indicated when both flaps of the divided ear lobe are circular, wide and equal",
274,274,SAT-I.273,271,vallUrakaH,type of lobuloplasty,"lobuloplasty indicated when both the flaps of the divided ear lobule are short, circular and equal",
275,275,SAT-I.274,271,Asa~ggima:,type of lobuloplasty,lobuloplasty indicated when inner flap of the divided ear lobule is long and the outer flap is almost negligible,
276,276,SAT-I.275,271,gaNDakarNaH,type of lobuloplasty,lobuloplasty indicated when the outer flaps of the divided ear lobule are long and the inner flap is almost negligible,
277,277,SAT-I.276,271,AhArya:,type of lobuloplasty,lobuloplasty indicated when both the flaps of the divided ear lobule are absent,
278,278,SAT-I.277,271,nirvedhima:,type of lobuloplasty,lobuloplasty indicated when both flaps of the divided ear lobe are absent upto the root of the ear and it is repaired with the tragus as the base,
279,279,SAT-I.278,271,vyAyojimaH,type of lobuloplasty,lobuloplasty is indicated when both the flaps of the divided ear lobule are thick or the other one is thin or when one is regular and the other irregular,
280,280,SAT-I.279,271,kapATasandhika:,type of lobuloplasty,A type of lobuloplasty indicated when the inner division is long and the outer one is short,
281,281,SAT-I.280,271,ardhakapATasandhika:,type of lobuloplasty,lobuloplasty indicated when the outer division of the ear lobule is long and the inner is short,
282,282,SAT-I.281,271,sa~gkShipta:,type of lobuloplasty,lobuloplasty indicated when the pinna is atrophied and one flap of the divided ear lobule is absent and the other one is very small,
283,283,SAT-I.282,271,hInakarNaH,type of lobuloplasty,lobulopasty indicated when both flaps of the split ear lobule are devoid of a base and little musculature is present in and around the cheek,
284,284,SAT-I.283,271,vallIkarNaH,type of lobuloplasty,"lobuloplasty indicated when the ear lobule flaps are thin, unequal and short",
285,285,SAT-I.284,271,yaShTikarNaH,type of lobuloplasty,"lobuloplasty indicated when both flaps of the split lobule have keloids, are vascular and very small",
286,286,SAT-I.285,271,kAkauShThaka:,type of lobuloplasty,"lobuloplasty indicated when the flaps of the split ear are devoid of musculature, have split ends and insignificant blood supply",
287,287,SAT-I.286,269,karNapUraNam,filling of ear with medicated liquid,filling the ear with lukewarm oils or herbal juices etc. in ear and retaining the fluid for a specific time period,
288,288,SAT-I.287,287,karNasvedanam,sudation therapy of ear,sudation therapy of ear in the form of�n??isveda�(jet of steam through tube) and�pi??asveda�(poultice) etc.,
289,289,SAT-I.288,287,karNadhUpanam,fumigation of ear,fumigation therapy in ear diseases,
290,290,SAT-I.289,229,nAsAroga-cikitsA,management of diseases of nose,treatment of disease related with nose,
291,291,SAT-I.290,290,nAsAsandhAnavidhiH,rhinoplasty,surgical procedure of reconstruciton of cut nose,
292,292,SAT-I.291,229,Siroroga-cikitsA,management of diseases of head,treatment of disease related with head,
293,293,SAT-I.292,292,muKaroga-cikitsA,management of diseases of oral cavity,treatment of disease related with mouth or oral cavity,
294,294,SAT-I.293,293,oShThasandhAnavidhiH,cleft lip repair procedure,surgical correction of cleft lip,
295,295,SAT-I.294,292,dhUmapAnam,medicated smoking,procedure of inhaling and exhaling medicated smoke,
296,296,SAT-I.295,295,SamanadhUmapAnam,palliative medicated smoking,type of�dh?map?na aimed at pacifying morbid do?a,
297,297,SAT-I.296,295,madhyamadhUmapAnam,medicated smoking of  moderate strength,type of�dh?map?na with moderate strength,
298,298,SAT-I.297,295,prAyogikadhUmapAnam,routine medicated smoking,type of�dh?map?na�that can be routinely practiced,
299,299,SAT-I.298,295,bRuMhaNadhUmapAnam,nourishing medicated smoking,type of�dh?map?na with nourishing effect,
300,300,SAT-I.299,295,snaihikadhUmapAnam,unctuous medicated smoking,a type of�dh?map?na with unctuous effect,
301,301,SAT-I.300,295,mRududhUmapAnam,medicated smoking of mild strength,type of�dh?map?na with mild strength,
302,302,SAT-I.301,295,virecanadhUmapAnam/ vairecenikadhUmapAnam,medicated smoking with eliminating effect,type of�dh?map?na which removes morbid do?a,
303,303,SAT-I.302,295,SodhanadhUmapAnam,medicated smoking with eliminating effect,type of�dh?map?na which removes morbid do?a/ synonym of vairecanika dh?map?na,
304,304,SAT-I.303,295,tIkShNadhUmapAnam,medicated smoking of high strength,type of�dh?map?na with high strength,
305,305,SAT-I.304,295,kAsaGnadhUmapAnam,antitussive medicated smoking,type of�dh?map?na with antitussive effect,
306,306,SAT-I.305,295,vAmakadhUmapAnam,emetic medicated smoking,the type of�dh?map?na with emetic effect,
307,307,SAT-I.306,295,vraNadhUpanam,fumigation of ulcers,therapeutic procedure of fumigation of the wounds or ulcers,
308,308,SAT-I.307,292,gaNDUShaH,holding of medicated liquids in mouth,therapeutic procedure in which medicated decoction or oils or other suitable liquids are holded in the oral cavity for a specified period of time,
309,309,SAT-I.308,308,snigdhagaNDUShaH,ga????a with unctuous property,type of ga????a having unctuous property,
310,310,SAT-I.309,308,SamanagaNDUShaH,ga????a with palliative property,type of ga????a with property of pacifying morbid do?a,
311,311,SAT-I.310,308,SodhanagaNDUShaH,ga????a with cleansing property,type of ga????a with property of removal of morbid do?a,
312,312,SAT-I.311,308,ropaNagaNDUShaH,ga????a with healing property,type of ga????a with healing property,
313,313,SAT-I.312,292,kavalaH,gargling,therapeutic procedure in which medicated decoction or oils or other suitable liquids are kept in the oral cavity with continuous movements for a certain period of time,
314,314,SAT-I.313,313,snaihikakavalaH,kavala with unctuous property,type of kavala having unctuous property,
315,315,SAT-I.314,313,SamanakavalaH/ prasAdanakavalaH,kavala with palliative property,type of kavala with property of pacifying morbid do?a,
316,316,SAT-I.315,313,SodhanakavalaH,kavala with cleansing property,type of kavala with property of removal of morbid do?a,
317,317,SAT-I.316,313,ropaNakavalaH,kavala with healing property,type of kavala with healing property,
318,318,SAT-I.317,313,pratisAraNam,application of medicated paste or powders in oral cavity,procedure of application of medicated paste or powders in the oral cavity,
319,319,SAT-I.318,1,Salya-tantram,surgery,one among the eight clinical branches of�?yurveda deals with surgery,
320,320,SAT-I.319,319,SastrakarmayogyavaidyalakShaNa:,qualities of good surgeon,qualities of a good surgeon,
321,321,SAT-I.320,319,agropaharaNIyaH,pre-operative arrangements,list of objects to be kept ready before any operative procedure,
322,322,SAT-I.321,319,yogyAsUtrIyam,principles of experimental surgery,trial surgeries performed on various objects to provide training in surgery,
323,323,SAT-I.322,319,viSiKAnupraveSaH,internship/entry into profession,formal entry into medical profession after completion of education,
324,324,SAT-I.323,319,yantram,blunt surgical instruments,surgical instruments meant of removal of the ?alya,
325,325,SAT-I.324,324,ShaT-yantraprakAraH,six types of blunt instruments,the six fold classification of blunt instuments,
326,326,SAT-I.325,325,svastika-yantram,cruciform instrument,type of cruciform instrument used to remove impacted foreign body in bone,
327,327,SAT-I.326,325,sandaMSa-yantram,forceps,"instruments with or without catch used for extraction of foreign bodies from the skin, muscles, veins and nerves",
328,328,SAT-I.327,325,tAla-yantram,spatula/spoon shaped instruments,"scoop like instrument used for removal of the foreign bodies from the ears, nostrils and other passages",
329,329,SAT-I.328,325,nADI-yantram,tubular instruments,tubular instrument having openings at one end or both ends used for diagnostic and therapeutic purposes,
330,330,SAT-I.329,325,SalAkA-yantram,probe like instruments,"blunt instrument used for visualization, probing, mobilization and extraction",
331,331,SAT-I.330,325,upayantram,accessory instruments,instruments and objects used as an accessory to adequate instruments,
332,332,SAT-I.331,324,caturviMSati-yantra karma,twenty four functions done with blunt instruments,list of various actions that can be performed using different blunt instruments,
333,333,SAT-I.332,332,nirGAtana-karma,manual loosening of impacted foreign body,manual loosening and removal of impacted foreign body,
334,334,SAT-I.333,332,pUraNa-karma,filling,therapeutic measure of filling of the cavity with medicines,
335,335,SAT-I.334,332,bandhana-karma,bandaging,method to immobilize the injured parts and to cover the injured part,
336,336,SAT-I.335,332,vyUhana-karma,dislodging of foreign body,removal of foreign body by elevating with a probe and taking out,
337,337,SAT-I.336,332,vartana-karma,approximation,therapeutic measure in which approximation of the edges of the wound is done for the purpose of early healing.,
338,338,SAT-I.337,332,cAlanakarma,mobilization,"method of mobilization of the impacted foreign bodies or endogenous structures like bones, tooth and fractured fragments",
339,339,SAT-I.338,332,vivartana-karma,twisting movement,special type of twisting movement to express out foreign body,
340,340,SAT-I.339,332,vivaraNa-karma,dilatation,procedure of widening of the tract / opening for better diagnostic and therapeutic purposes,
341,341,SAT-I.340,332,pIDana-karma,squeezing,method to remove impacted foreign body,
342,342,SAT-I.341,332,mArgaviSodhanam,clearing the passage,procedure used for clearing the passage,
343,343,SAT-I.342,332,vikarShaNa-karma,holding and extraction,procedure to extract the foreign body,
344,344,SAT-I.343,332,AharaNakarma,extraction,procedure in which extraction is applied,
345,345,SAT-I.344,332,A~jCanakarma,traction,procedure in which traction is applied,
346,346,SAT-I.345,332,unnamana-karma,elevation,therapeutic procedure in which elevation of tissue is done,
347,347,SAT-I.346,332,vinamana-karma,depression,therapeutic measure wherein the elevated parts / scars are depressed,
348,348,SAT-I.347,332,Ba~jjanakarma,crushing,surgical procedure in which the foreign bodies lodged into the body tissues are crushed into pieces,
349,349,SAT-I.348,332,unmathana-karma,extraction by twisting or stirring,procedure in which exploration and extraction of impacted foreign body is done,
350,350,SAT-I.349,332,AcUShaNakarma,suction,procedures in which body fluids / foreign bodies are sucked out,
351,351,SAT-I.350,332,eShaNa-karma,probing,"prodedure to determine the direction, extent etc. of sinus, fistula etc.",
352,352,SAT-I.351,332,RujUkaraNakarma,straightening of a foreign body,therapeutic procedure aimed at straightening of a bent foreign body for easy removal,
353,353,SAT-I.352,332,dAraNa-karma,splitting/piercing,procedure for removal of pus from abscess,
354,354,SAT-I.353,332,prakShAlana-karma,cleansing,therapeutic procedure in which the wounds are cleansed with medicated liquids,
355,355,SAT-I.354,332,pradhamanakarma,insufflation,therapeutic procedure involving blowing of air,
356,356,SAT-I.355,332,pramArjana-karma,wiping,therapeutic procedure in which foreign body is wiped with the finger or soft cloth form the wound,
357,357,SAT-I.356,332,samAhitayantraH,blunt instruments of good quality,instruments having desired qualities which makes them suitable for their respective purposes,
358,358,SAT-I.357,332,yantradoShaH,defects of blunt instruments,twelve types of defects found in blunt instruments which makes them not suitable for their respective purposes,
359,359,SAT-I.358,319,Sastram,sharp instruments,instruments having sharp and acute edges used for surgical purposes,
360,360,SAT-I.359,359,viMSati-SastrANi,twenty sharp surgical instruments,sharp instruments used in surgery which are twenty in number,
361,361,SAT-I.360,360,maNDalAgra-Sastram,circular knife,type of sharp instrument having a circular edge used for scraping and excision,
362,362,SAT-I.361,360,karapatra-Sastram,bone saw,type of saw like instrument used to cut the bone,
363,363,SAT-I.362,360,vRuddhipatra-Sastram,scalpel,"surgical instrument similar to surgical blade used for incision, excision etc.",
364,364,SAT-I.363,360,naKa-Sastram,nail parer,sharp instrument used to pare the nail,
365,365,SAT-I.364,360,mudrikA-Sastram,finger knife,type of sharp instrument mounted on the finger for the use of oral surgery,
366,366,SAT-I.365,360,utpala-Sastram,scalpel,type of surgical instrument having blade like lotus petal,
367,367,SAT-I.366,360,ardhadhAra-Sastram,half edged knife,sharp knife with half edged blade,
368,368,SAT-I.367,360,sUcISastram,surgical needle,needle used for suturing and venepuncture,
369,369,SAT-I.368,360,kuSapatra-Sastram,sharp long pointed knife,sharp long pointed knife generally used for drainage,
370,370,SAT-I.369,360,ATImuKa-Sastram,angular sharp instrument,angular sharp instrument (named after a bird '???'); used for drainage,
371,371,SAT-I.370,360,SarArimuKa-Sastram,scissors,surgical sharp instrument for cutting,
372,372,SAT-I.371,360,antarmuKa-Sastram,curved knife with inner sharp edge,type of curved surgical knife with inner curved sharp edge,
373,373,SAT-I.372,360,trikUrcaka-Sastram,three pin sharp instrument,type of surgical instrument having tri-pointed tips used for bloodletting therapy,
374,374,SAT-I.373,360,kuThArikA-Sastram,small axe,sharp instrument used in venesection for bloodletting,
375,375,SAT-I.374,360,vrIhimuKa-Sastram,trocar,sharp pointed instrument used for puncturing and drainage,
376,376,SAT-I.375,360,ArA-Sastram,sharp pointed instrument,sharp tipped instrument bearing a notch at the tip used for piercing,
377,377,SAT-I.376,360,vetasapatra-Sastram,curved scalpel,type of surgical scalpel slightly curved and sharp from inner edge,
378,378,SAT-I.377,360,baDiSa-Sastram,hook,type of hook used for retraction,
379,379,SAT-I.378,360,dantaSa~gku-Sastram,tooth scalar,sharp instrument used to remove dental tartar/other foreign bodies,
380,380,SAT-I.379,360,eShaNI-Sastram,sharp probe,type of sharp pointed instrument,
381,381,SAT-I.380,359,aShTavidha -Sastrakarma,surgical procedures,different kinds of surgical procedures,
382,382,SAT-I.381,381,Cedanakarma,excision,procedure of excision or amputation of a part or organ of the body,
383,383,SAT-I.382,381,Bedana-karma,incision and drainage,incision done on a fluid filled cavity for drainage,
384,384,SAT-I.383,381,leKana-karma,scraping,"surgical procedure wherein the hard, elevated excess tissue are removed",
385,385,SAT-I.384,381,visrAvaNa-karma,drainage/ bloodletting,drainage of any accumulated fluid or bloodletting procedure carried out by various methods to cure/prevent diseases originate from blood,
386,386,SAT-I.385,381,vedhana-karma,puncturing,therapeutic procedure wherein a body part is punctured,
387,387,SAT-I.386,381,AharaNam,extraction,procedure to extract out the foreign body,
388,388,SAT-I.387,381,eShaNa-karma,probing,exploration of tract used for diagnostic and therapeutic purposes,
389,389,SAT-I.388,381,sIvanam,suturing,surgical procedure in which approximation of the edges of a wound is done by stitching,
390,390,SAT-I.389,389,sIvanaBedaH,types of suturing,"types of sutures such as vellitaka, gopha?ika, tunnasevan? and ?jugranthi?",
391,391,SAT-I.390,390,vellitakam,curved sutures,one among the types of sutures,
392,392,SAT-I.391,390,goPaNikA,reinforcing sutures,one among the types of sutures,
393,393,SAT-I.392,390,tunnasevanI,darning sutures,one among the types of sutures,
394,394,SAT-I.393,390,RujugranthiH,interrupted sutures,one among the types of sutures,
395,395,SAT-I.394,382,Cedana- BedaH,types of incisions,"types of incisions based on shape such as tiryak (oblique), ardha-candrama??alavat (semi-circular) and candrama??alavat (circular)",
396,396,SAT-I.395,395,tiryak-CedaH,oblique incision,type of incision made obliquely,
397,397,SAT-I.396,395,ardha-candramaNDalavat-CedaH,semi-circular incision,type of semicircular incision indicated for surgical procedures,
398,398,SAT-I.397,395,candramaNDalavat-CedaH,circular incision,incision given in the shape of a circle,
399,399,SAT-I.398,359,Sastrasampat,quailties of good sharp instruments,"sharp instruments having desired qualities which makes them suitable for their respective purposes such as sugraha, suloha, sudh?ra, sur?pa, susam?hitamukh?gra and akar?la",
400,400,SAT-I.399,359,SastradoShaH,defects of sharp instruments,"eight types of defects namely vakra?, ku??ham, kha??am, kharadh?ram, atisth?lam, atyalpam, atid?rgham and atihrasvam  found in sharp instruments which makes them not suitable for their respective purposes",
401,401,SAT-I.400,359,Sastra-pAyanA,tempering of instruments,"three types of tempering of instruments namely k??ra, udaka and taila",
402,402,SAT-I.401,401,kShAra-pAyanA,tempering of instruments with alkalies,one among the types of�?astra-p?yana,
403,403,SAT-I.402,401,udaka-pAyanA,tempering of instruments with water,one among the types of�?astra-p?yana,
404,404,SAT-I.403,401,taila-pAyanA,tempering of instruments with oil,one among the types of�?astra-p?yana,
405,405,SAT-I.404,401,Sastra -dhArA,sharpeness of instruments,"classification of sharpness of instruments for various procedures into m?s?r?, ardham?s?r?, kai?ik? and ardhakai?ik?",
406,406,SAT-I.405,359,anuSastram,alternative devices or objects used for surgical procedures,alternative devices or objects to sharp instruments used to perform surgical and para surgical procedures,
407,407,SAT-I.406,406,kShArakarma,therapeutic application of caustic material,therapeutic measure in which caustic material is applied on tissue,
408,408,SAT-I.407,407,pratisAraNIya-kShAraH,external application of alkali,one among the two modes of application of alkali,
409,409,SAT-I.408,407,pAnIya-kShAraH,internal administration of alkali,one among the two modes of application of alkali,
410,410,SAT-I.409,359,agnikarma,thermal cauterization,type of para-surgical procedure in which thermal cauterization of tissue or body part is done akin to moxibustion,
411,411,SAT-I.410,410,dahanam,cauterization (therapeutic burn),process of cauterization for therapeutic process,
412,412,SAT-I.411,410,dahanopakaraNam,instruments used for cauterization,"different instruments or materials used for cauterization such as�pippal?,�godanta,�?ara,�?al?ka�etc.",
413,413,SAT-I.412,410,samyak-dagdhaH,proper cauterization,stage of burn in which the lesion is superficial (not raised above the surrounding skin) and assumes the color of ripe�t?la-phala�(fruit of Borassus flabellifer),
414,414,SAT-I.413,319,raktamokShaNam/ SoNitasrAvaH/ asravisrutiH/ SastravisrAvaNam,blood letting,therapeutic measures of blood letting (a procedure in which certain amount blood is taken out from body),
415,415,SAT-I.414,414,SastravisrAvaNam,bloodletting with the help of surgical instruments,"procedures for blood letting such as pracch?na, sir?vedha etc. done using surgical instruments",
416,416,SAT-I.415,414,pracCAnam,blood letting by scarification or multiple incisions,blood letting by making multiple small cuts,
417,417,SAT-I.416,414,sirAvedhaH,venepuncture,blood letting by venesection,
418,418,SAT-I.417,414,anuSastravisrAvaNam,blood letting with the help of instruments as an alternative to surgical instuments,"blood letting done using ?r?u?g?, jalauk?, al?b? etc.",
419,419,SAT-I.418,414,SrRu~ggAvacaraNam,blood letting using horn,blood letting which is done using horns of animals such as that of cow,
420,420,SAT-I.419,414,jalaukAvacaraNam,blood letting using leech,blood letting which is done with the help of non-poisonous leeches such as <em>Hirudo medicinalis</em>,
421,421,SAT-I.420,414,alAbU-avacaraNam,Bloodletting using al?b?,blood letting with the help of fruit of al?b? (bottle gourd) by a procedure similar to cupping,
422,422,SAT-I.421,414,GaTiyantrAvacaraNam,bloodletting with the help of pot,blood letting using specialized instrument similar to a pot,
423,423,SAT-I.422,414,caturvidha-rudhira-nivAraNam,haemostasis/stopping of bleeding,"various methods of arresting bleeding such as sandh?nam, skandanam, p?canam and dahanam",
424,424,SAT-I.423,319,sandhAnam,surgical haemostasis,one among the methods of haemostasis,
425,425,SAT-I.424,424,skandanam,coagulation haemostasis,process to stop bleeding by cold application using ice etc.,
426,426,SAT-I.425,424,pAcanam,stypic haemostasis,haemostasis using local applications,
427,427,SAT-I.426,424,dahanam,thermal haemostasis,haemostasis using heat cauterisation,
428,428,SAT-I.427,319,vraNaSoPasya saptopakramAH,seven therapies of inflammatory swellings,seven basic therapeutic measures for management of inflammatory swelling,
429,429,SAT-I.428,428,vimlApana-karma,gentle message,"localized light massage carried out by bamboo reeds, palms or the thumb to resolve the inflammation",
430,430,SAT-I.429,428,avasecana-karma,irrigation,cleaning of local part with free flowing fluid,
431,431,SAT-I.430,428,upanAha-karma,poultice application,one among the seven therapies of inflammatory swellings,
432,432,SAT-I.431,428,pATana- karma,operative procedures,one among the seven therapies of inflammatory swellings,
433,433,SAT-I.432,428,Sodhana-karma,cleansing measures,therapeutic measures aimed at cleansing the wound and its periphery by application of medicines,
434,434,SAT-I.433,428,ropaNa-karma,wound healing measures,one among the seven therapies of inflammatory swellings,
435,435,SAT-I.434,428,vaikRutApaha-karma,restoration of normalcy,"restoration of normalcy of scar, i.e. bringing back the normal color of the skin and encouraging re- growth of the hair locally",
