Sr No.,t_id,Code,parent_id,Word,Short Defination,Long Defination,reference
227,227,SAT-A.226,219,puruShaH,person/ living being,"the personal and animating principle in men and other beings, the soul or spirit",
228,228,SAT-A.227,219,avyaktam,un-manifested state,"unmanifestated state, unapparent, indistinct, invisible, imperceptible.",
229,229,SAT-A.228,219,vaSI,controller,absolutely autonomous; having no control by others,
230,230,SAT-A.229,219,cikitsya-puruShaH,person as the object of treatment,"person as the object of treatment, consisting of five�mah?bh?ta� and�?tma",
231,231,SAT-A.230,219,caturviMSati-puruShaH,conglomerate of24 elements,"body composed of 24 elements viz., five�mah?bh?ta, the five organs of sense, five organs of action, five�tanm?tra,�avyakta,� buddhi,�aha?k?ra and�manas",
232,232,SAT-A.231,219,adRuShTam,"invisible, unforeseen","also denoted by: not experienced, unobserved, unknown, unsanctioned; the invisible result of works done in former states of embodied existence; unseen consequences of an act.",
233,233,SAT-A.232,219,indriyAntara-sa~jcAraH,trans-sense migration,rapid conjugation of mind with sensory or motor organs,
234,234,SAT-A.233,219,niShkriyaH,inactive,"inactiveness of�?tma, indicating its principle quality of staying as a mere witness to what is happening",
235,235,SAT-A.234,219,viBu,omnipresent,"being everywhere, all pervading, an attribute of�?tma",
236,236,SAT-A.235,219,anAdi,having no beginning,a process or state whose beginning cannot be ascertained,
237,237,SAT-A.236,219,anityam,non- eternal or transient,"not everlasting, transient, occasional, incidental",
238,238,SAT-A.237,219,cetanA/ caitanyam,consciousness,awareness,
239,239,SAT-A.238,219,nityam,eternal,"everlasting, all time existence; innate, native",
240,240,SAT-A.239,219,nirvikAram,formless,the quality of soul which is devoid of all bodily and psychological ailments,
241,241,SAT-A.240,219,prAkAmyam,irresistible will,"the power of having an irresistible will, one of the supra normal psychic power derivable from the practice of yoga",
242,242,SAT-A.241,219,avyayaH,not liable to change,imperishable,
243,243,SAT-A.242,219,draShTA,observer of all actions,�Synonym of ?tm?,
244,244,SAT-A.243,219,svatantra,independent,autonomous; an attribute of ?tm?,
245,245,SAT-A.244,219,antaScetana,internally conscious,living beings having internal consciousness i.e. their consciousness is not externally manifested; e.g. plants,
246,246,SAT-A.245,219,mokShaH,salvation,"liberation, cessation from worldly existence or transmigration, the fourth puru??rtha (goal of life)",
247,247,SAT-A.246,219,satyabuddhiH,true knowledge,state of self-realization of ultimate reality. It eliminates all miseries and leads to liberation. It results in the emergence of true knowledge by which the soul transcends the ego and all worldly miseries come to an end.,
248,248,SAT-A.247,219,jIvanamuktiH,attaining eternal salvation,attaining salvation while one is alive or in the exiting birth itself,
249,249,SAT-A.248,219,puShpitaH,signs of approaching death,person having fatal prognostic symptoms,
250,250,SAT-A.249,219,pretya,after death,abode of soul after death,
251,251,SAT-A.250,217,kAlaH,time,one among the nine k?ra?a dravya,
252,252,SAT-A.251,217,diSaH,direction,arbitrary divisions of space,
253,253,SAT-A.252,177,kAryadravyam,effectual substances,effectual substances that are manifestations of the nine causal substances,
254,254,SAT-A.253,253,cetana-dravyam/ sendriyaH,sentient,"animate substances; substances having consciousness like plants, animals",
255,255,SAT-A.254,254,sthAvaraH/ antaScetanaH,intra-sentient,animate substances which can feel from within but cannot not express outside e.g. plants,
256,256,SAT-A.255,254,vanaspatiH,plant bearing fruits only,"plant which does not bear visible flowers also called as�apu?pa (flowerless) such as�udu?bara� (Ficus glomerata),�va?a�(Ficus benghalensis)",
257,257,SAT-A.256,254,vAnaspatya,plant bearing fruits as well as flowers,"plant which bears visible flowers and fruits such as� ?mra�(Mangifera indica),� jamb?� (Syzyigium cumini)",
258,258,SAT-A.257,254,vRukShaH,tree,"plant which bears visible flowers and fruits such as� ?mra� (Mangifera indica),� jamb?� (Syzyigium  cumini)",
259,259,SAT-A.258,254,vIrudh,small plant,"twinner, plant which crawl or small non climbing plant; these are of two types - lat? (climber) and�gulma (shrub).",
260,260,SAT-A.259,254,latA,climber,"twinner/climber e.g. vid?r? (Pueraria tuberosa), kapikacchu (Mucuna prurita)",
261,261,SAT-A.260,254,gulma,shrubs,"small non climbing/ calling plants e.g. atibala (Abutilon indicum), ??lipar?i (Desmodium gangeticum)",
262,262,SAT-A.261,254,oShadhI,plants which die after bearing fruits,"plans which perish after bearing fruits or after harvest; usually annual herbs like paddy, pulses, wheat, maize",
263,263,SAT-A.262,254,ja~ggamaH/bahirantaScetanaH,extra-sentient,living being belonging to animals kingdom which tangibly react to the external stimuli.,
264,264,SAT-A.263,254,jarAyujaH,born of womb,"animals which have placental birth e.g., man, lion, tiger, cow, goat",
265,265,SAT-A.264,254,aNDajaH,born of eggs,"oviparous animals e.g. reptiles, birds, fish",
266,266,SAT-A.265,254,svedajaH,born of heat and moisture akin to sweat,"creatures which flourish in humid environment e.g. flies, mosquitos, ants, worms",
267,267,SAT-A.266,254,udBijaH,born of earth,smaller creatures which dwell underneath mud e.g. frogs,
268,268,SAT-A.267,177,acetana-dravyam/ nirindriyaH,insentient,"non-living; inanimate substances lacking consciousness, e.g. minerals",
269,269,SAT-A.268,268,KanijaH,minerals,naturally occurring minerals,
270,270,SAT-A.269,268,kRutrimam,synthetic substances,artificially synthesized substances,
271,271,SAT-A.270,177,tanmAtrA,subtle state of mah?bh?ta,subtle and rudimentary state of mah?bh?ta,
272,272,SAT-A.271,271,samavAyaH/ apRuthak-BAvaH,coexistence/ concomitant relation,the eternal and inseparable relationship i.e. relationship between mah?bh?ta and their qualities,
273,273,SAT-A.272,272,aBAvaH,non-existence,non existence,
274,274,SAT-A.273,272,prAgaBAvaH,non-existence before manifestation,non existence of a substance before its manifestation,
275,275,SAT-A.274,272,pradhvaMsABAvaH,non-existence following destruction,non existence of a subject after its destruction,
276,276,SAT-A.275,272,atyantABAvaH,absolute non-existence,"absolute non-existence in past, present or future",
277,277,SAT-A.276,272,anyonyABAvaH,mutual non-existence,non-existence of a substance in another substance,
278,278,SAT-A.277,2,pramANam,means of acquiring knowledge,modes of examining and acquiring knowledge; measure,
279,279,SAT-A.278,278,parIkShA,examination,investigation or examinations which leads to correct knowledge,
280,280,SAT-A.279,278,pramA,true knowledge,"true, valid knowledge",
281,281,SAT-A.280,278,pratyakSham,direct perception,"the cognition arising at the instant of the conjugation of the soul, mind, senses, and object",
282,282,SAT-A.281,281,sannikarShaH,"union, contact","process of sequential contact of indriy?rtha (object of cognitive organs), indriya (cognitive organ), manas (mind), and ?tm? (soul) to obtain the direct perception",
283,283,SAT-A.282,281,nirvikalpakam,un-differentiated knowledge,without specific details,
284,284,SAT-A.283,281,savikalpakam,differentiated knowledge,with specific details,
285,285,SAT-A.284,281,anumAnam,inferential reasoning,the process through which the knowledge of the unseen facts is inferred on the basis of direct observation,
286,286,SAT-A.285,285,anumitiH,inferential conclusion,conclusion from given premises,
287,287,SAT-A.286,285,ahetuH,fallacy of reasoning,fallacious resemblance of an argument,
288,288,SAT-A.287,285,aupAdhika,related to specific suppositions,"relating to or depending on special qualities, limited by particular conditions, valid only under particular suppositions",
289,289,SAT-A.288,285,kevalavyatireki-anumAnam,purely negative concomitance,type of inference in which perception is got by negative concomitance,
290,290,SAT-A.289,285,kevalAnvayi-anumAnam,purely positive concomitance,type of inference in which perception is got by positive concomitance,
291,291,SAT-A.290,285,tarkaH,speculation and logic; argument,tool for inference,
292,292,SAT-A.291,285,svArthAnumAnam,inference obtained for self knowledge,type of inference by which perception is obtained for self knowledge,
293,293,SAT-A.292,285,parArthAnumAnam,inference obtained for others,type of inference by which perception is obtained for others,
294,294,SAT-A.293,285,prakaraNasamaH,improper reason appearing identical to the subject,improper reasoning while deducing an inference in a particular context; a kind of fallacy of inference; one of the ahetu,
295,295,SAT-A.294,285,parAmarSaH,inference based on analogy,a process of drawing inference based on analogy,
296,296,SAT-A.295,285,pakShaH,party of discussion,one aspect or party of discussion; a specific assumption; fortnight; wing,
297,297,SAT-A.296,285,vyAptiH,co-existing state,inherent and inseparable adherence between the two things,
298,298,SAT-A.297,285,vyatirekavyAptiH,negative invariable concomitance,,
299,299,SAT-A.298,285,pa~jcAvayava-vAkyam,five steps to derive a conclusion through inference,"a collective term used for deriving intended inference based on five steps viz., pratij�?, hetu, ud?hara?a, upanaya, nigamana",
300,300,SAT-A.299,299,udAharaNam,categorical examples,categorical examples which can be equally understood by both wise and lay person,
301,301,SAT-A.300,2,arthASrayaH,source of meaning,the word or the part of sentence where the actual meaning is lying,
302,302,SAT-A.301,2,tAcCilyam,inclinations,"an affix used to denote a particular inclination, tendency or habit; seventeen types of�t?cchilya are described.",
303,303,SAT-A.302,2,kAraNam,cause of action,"the one which initiates action independently; also denoted by�hetu: cause, karma: doer; it is of three types viz.,�samavay?k?ra?a,�asamav?yi-k?ra?a,�nimitta-k?ra?a",
304,304,SAT-A.303,303,samavAyikAraNam,inherent cause,intimate or primary cause e.g. a cloth is vowed by threads. in this case threads are the primary cause for making of the cloth,
305,305,SAT-A.304,303,asamavAyi-kAraNam,"separable, dissociable cause","secondary or non inherent cause e.g. in case of the making of the cloth, threads are primary cause and colour/dye etc., are secondary cause",
306,306,SAT-A.305,303,nimitta-kAraNam,generative cause,"associate cause; instrumental cause; efficient cause e.g. in case of making of the cloth, looms, the weaver etc., are generative cause",
307,307,SAT-A.306,2,daSavidhaparIkShyaBAvaH,ten important aspects for examination,"ten important aspects for examination viz.,�k?ra?a� (cause);�kara?a (instrument);� k?ryayoni�(source of action);� k?rya�(action itself);� k?ryaphala� (fruits of action);� anubandha� (subsequent manifes",
308,308,SAT-A.307,307,kAraNam,cause,"in the context of�cikits???stra� (medicine), the�k?ra?a�(cause) is considered as physician, as he/she is the causative factor for the achievement of the object i.e. the maintenance of the equilibrium of�dh?tu",
309,309,SAT-A.308,307,karaNam,tool/ instrument,the tool for treatment i.e. medicine/procedure,
310,310,SAT-A.309,307,kAryayoniH,source of action,intimate cause of illness e.g. disturbance of the equilibrium of�dh?tu,
311,311,SAT-A.310,307,kAryaH,action itself,The process undertaken for the attainment of dh?tus?mya (health). i.e. the process of treatment,
312,312,SAT-A.311,307,kAryaPalam,result of the activity,"the outcome of intervention in the form of healthy state; result of the act is attainment of happiness. It is known by satisfaction of mind intellect, sense organs and the body",
313,313,SAT-A.312,307,anubandhaH,subsequent manifestation,the long term consequences/ result; in this context it is achievement of healthy longevity,
314,314,SAT-A.313,313,pratipattiH,"prompt, appropriate action",ability to take quick and proper decision as per time and need,
315,315,SAT-A.314,307,deSaH,habitat,both the land as well as the patient constitute�de?a�(habitat),
316,316,SAT-A.315,307,kAlaH,time,both the year consisting of seasons and the state of disease,
317,317,SAT-A.316,307,pravRuttiH,initiation,beginning the treatment or therapeutic action,
318,318,SAT-A.317,307,upAyaH,means of action,excellence of the physician and the correctness of the therapy constitute�up?ya�or means of action,
319,319,SAT-A.318,2,vaidyaH,physician,the physician is a person who is a�dak?a (expert in medicine);� t?rth?tta??str?rtha (academically qualified);� d???akarm? (experienced) and�?uci (purity).,
