Sr No.,t_id,Code,parent_id,Word,Short Defination,Long Defination,reference
247,247,SAT-B.246,245,garBakoShThaH,uterine cavity,cavity of the uterus/bag of foetal membrane necessary for containing and nourishing the embryo,
248,248,SAT-B.247,245,garBacCidram,os uteri,mouth of uterus,
249,249,SAT-B.248,210,nABiH,umbilicus,depressed point in the middle of the abdomen; scar that marks the former attachment of umbilical cord to the fetus,
250,250,SAT-B.249,249,nABibandhanam,foetal end of umbilical cord,foetal end of attachment connecting the foetus with the placenta,
251,251,SAT-B.250,249,nABimaNDalam,round area of umbilicus,"depressed point in the middle of the abdomen, the scar that marks the former attachment of umbilical cord to the fetus.",
252,252,SAT-B.251,249,nABipradeSaH,umbilical region,area near and around the umbilicus,
253,253,SAT-B.252,249,aparA/ amarA,placenta,oval or discoid spongy structure in the uterus through which the fetus derives its nourishment,
254,254,SAT-B.253,249,nABinADI,umbilical cord,attachment conecting the fetus with the placenta,
255,255,SAT-B.254,249,garBanABinADI,umbilical cord,attachment conecting the fetus with the placenta,
256,256,SAT-B.255,210,kalA,membrane,"general name given to the membranes of the body such as�m?msadhar?,�raktadhar?,�medodhar?,�?le?madhar?,�pur??adhar?,�pittadhar?�and�?ukradhar?",
257,257,SAT-B.256,256,mAMsadharAkalA,deep fascia,"layer of dense fibrous connective tissue which surrounds individual muscles, and also divide groups of muscles into fascial compartments",
258,258,SAT-B.257,256,raktadharAkalA,vascular endothelium,epithelium that lines the interior surface of blood vessels composed of endothelial cells,
259,259,SAT-B.258,256,medodharAkalA,omentum and lining of medullary canal,fat filled double layered serous membrane lining visceral organs inside the abdominal cavity and the inner lining of the bones which wall the bone marrow,
260,260,SAT-B.259,256,SleShmadharAkalA,synovial membrane,specialized connective tissue lining the inner surface of capsules of synovial joints and tendon sheaths primarily responsible for secretion of synovial fluid which acts as lubricant to the joint,
261,261,SAT-B.260,256,purIShadharAkalA,mucosa of colon and rectum,mucous membrane of large intestine and rectum,
262,262,SAT-B.261,256,pittadharA-kalA,gastro-intestinal mucosa,"mucous membrane of stomach, large intestine and small intestine",
263,263,SAT-B.262,256,SukradharAkalA,germinal epithelium,innermost layer of the testicle and wall of the seminiferous tubule within the testes in males and ovary in females which gives origin to germ cells,
264,264,SAT-B.263,256,lasIkA,watery component of the skin,watery component of the skin which exudates as clear fluid on injury to skin; one of the sites of�pitta,
265,265,SAT-B.264,2,asthi,bone,"type of connective tissue which is hard and rigid, constituting most of the skeleton of vertebrates",
266,266,SAT-B.265,265,aNvasthi,small bones,"bones of small dimensions such as carpal bones, tarsal bones, metacarpals etc.",
267,267,SAT-B.266,265,kapAlAsthi/ karparam,flat bone,"bones such as skull bones consisting of only a thin layer of compact bone, or of two layers with intervening cancellous bone and marrow; one among the classification on�as?hi�according to Ayurveda based on shape",
268,268,SAT-B.267,265,rucakAsthi,teeth,"bone like structures attached to upper and lower jaws which aids in mastication and articulation, one among the classification on�as?hiaccording to Ayurveda based on shape",
269,269,SAT-B.268,265,taruNAsthi,cartilage,"connective tissue structures which act as precursors for bone, one among the classification on�as?hiaccording to Ayurveda based on shape",
270,270,SAT-B.269,265,valayAsthi,curved bone,"long, flat and curved bones such as ribs, one among the classification on�as?hi�according to Ayurveda based on shape",
271,271,SAT-B.270,265,nalakAsthi,long bone,"bones such as femur, tibia, humerus etc. generally of the limbs whose length far exceeds its breadth and thickness, one among the classification on�as?hiaccording to Ayurveda based on shape",
272,272,SAT-B.271,265,hanvasthi,mandible,the horseshoe-shaped bone forming the lower jaw which gives attachment to the lower jaw of teeth,
273,273,SAT-B.272,265,tAlvasthi,bones of palate,two halves of the bones forming the anterior part of the palate consisting of the maxillary and palatine bones,
274,274,SAT-B.273,265,akShaH/ akShakaH/ kIlakaH/ koShThakam/ koShThakAsthi,clavicle,collar bone; bone which articulates with the sternum and the scapula,
275,275,SAT-B.274,265,aMsaPalakaH,scapula,large flat triangular bone that forms the posterior part of shoulder,
276,276,SAT-B.275,265,uraHPalakam,sternum,"flat bone consisting of three parts, the manubrium, the body, and the xiphoid process which forms the middle of the anterior wall of the thorax and articulating with the clavicles and the cartilages of the first seven ribs",
277,277,SAT-B.276,265,parSukA,rib/costa,curved bones extending laterally and anteriorly from sides of thoracic vertebrae and forming skeletal thorax,
278,278,SAT-B.277,265,parSukAgram,anterior end of the rib,anterior end of rib usually covered with cartilage,
279,279,SAT-B.278,265,sthAlakam,head of the rib,"the rounded medial extremity of a rib that, except for ribs 1, 10, 11, and 12, articulates by two facets with the bodies of vertebrae",
280,280,SAT-B.279,265,sthAlakArbudam,tubercle of rib,"the small rounded elevation on the posterior surface of a rib, at the junction of its neck and shaft, which articulates with the transverse process of the vertebra",
281,281,SAT-B.280,265,bAhunalakam,humerus,"the bone of the upper arm, extending from shoulder to elbow",
282,282,SAT-B.281,265,a~ggulAsthi,phalange,any one of the bones of toes or fingers,
283,283,SAT-B.282,265,kaTikapAlaH/ jaGanakapAlaH,hip bone,pair of irregularly shaped bones which form the pelvis along with the sacral bone,
284,284,SAT-B.283,265,kuTakAsthi/ mayUrAsthi,sacrum/ sacrum with coccyx,bones forming the lower part of the vertebral column,
285,285,SAT-B.284,265,BagAsthi,pubis,a part of hip bone which articulates with its fellow on the opposite side to form the pubic symphysis,
286,286,SAT-B.285,265,jAnukapAlikA,patella,largest sesamoid bone of the body which forms in the tendon of quadriceps muscle,
287,287,SAT-B.286,265,Urunalakam/ Urvasthi,femur,thigh bone; the longest and strongest bone in the body which extends from the pelvis to the knee and articulates proximally with the acetabulum and distally with the upper end of tibia,
288,288,SAT-B.287,265,ja~gGAsthinI,tibia and fibula,bones of the leg,
289,289,SAT-B.288,265,pArShNyasthi,calcaneus,heel bone,
290,290,SAT-B.289,265,pAdakurcAsthi,tarsal bones excluding talus and calcaneus,bones which give attachment to metacarpals of foot,
291,291,SAT-B.290,265,pANiSalAkAdhiShThAnam,distal row of carpal bones,the row of carpal bones which give attachment to the metacarpal bones of the upper limb,
292,292,SAT-B.291,2,sandhiH,joint/articulation,the site of the junction or union of two or more bones of the body,
293,293,SAT-B.292,292,asthisa~gGAtaH,conglomeration of bones,sites where more than two bones articulate or come together,
294,294,SAT-B.293,292,ceShTAvantasandhiH,movable joint,joint characterized by the presence of a cavity within the capsule separating the bony elements,
295,295,SAT-B.294,292,korasandhiH,condyloid and hinge joint,type of joint in which movement occurs in one plane,
296,296,SAT-B.295,292,ulUKalasandhiH,ball and socket joint,joint in which the round end of one bone fits into the cavity of other,
297,297,SAT-B.296,292,tunnasevanI,sutural joint,type of fibrous joint mainly seen in the skull which has limited movement,
298,298,SAT-B.297,292,grIvA-adhaHsandhiH,sternoclavicular joint,joint space between the sternum and the medial extrimity of the clavicle,
299,299,SAT-B.298,292,jatrusandhiH,sternoclavicular joint,joint space between the sternum and the medial extrimity of the clavicle,
300,300,SAT-B.299,292,akShakasandhiH,sterno-clavicular joint,joint formed between manubrium of the sternum and the medial end of clavicle.,
301,301,SAT-B.300,292,aMsasandhiH,shoulder joint,joint formed by humerus and glenoid cavity of scapula,
302,302,SAT-B.301,292,kUrparasandhiH,elbow joint,joint between arm and forearm,
303,303,SAT-B.302,292,kaTisandhiH,hip joint,joint between the acetabulum of the hip bone and the rounded head of the femur,
304,304,SAT-B.303,292,jAnusandhiH,knee joint,the joint between the distal end of femur and the condyles of tibia,
305,305,SAT-B.304,292,jAnvadhaHsandhiH,proximal tibio-fibular joint,upper tibiofibular joint,
306,306,SAT-B.305,292,gulPasandhiH,ankle joint,"joint between tibia, fibula and talus bones",
307,307,SAT-B.306,2,snAyuH,sinew,"includes connective tissue elements such as ligaments, tendons, nerves etc.",
308,308,SAT-B.307,307,pratAnavatI snAyuH,nerve,"cord like structures comprising of nerve fibres, part of the nervous system",
309,309,SAT-B.308,307,vRuttasnAyuH,tendon,band of fibrous tissue connecting muscle to a bone,
310,310,SAT-B.309,307,pRuthulA-snAyuH,aponeurosis,fibrous or membranous sheet of connective tissue that serves to attach muscle to bone,
311,311,SAT-B.310,307,suShirA-snAyuH,porous membrane,"porous of sieve like membranes located in�am??aya,�pakv??aya�and�vast?",
312,312,SAT-B.311,2,gauryaH sirAH,lymphatic vessels,vessels carrying extracellular tissue fluid,
313,313,SAT-B.312,312,aruNa-sirA,arteries/small arterial branches,muscular walled tubes carrying blood; a part of circulatory system,
314,314,SAT-B.313,312,jAladharA-sirA / jAlandharA,great saphenous vein,superficial vein extending from the foot to the saphanous opening,
315,315,SAT-B.314,2,karaNam,"sensory, motor and higher mental faculties","sensory, motor and  intellectual faculties which are thirteen in number",
316,316,SAT-B.315,2,koTaraH,orbit or orbital cavity,bony pyramid shape cavity the skull containing and protect the eyeball,
317,317,SAT-B.316,2,avaTuH,nape of the neck,back of the neck,
318,318,SAT-B.317,2,uKA,infra clavicular fossa,depression on the body surface below the clavicle,
319,319,SAT-B.318,2,udaroraHsandhAnam,costal arch,abdomino-thoracic arch or junction of the abdominal and thorax,
320,320,SAT-B.319,2,adharamArgaH,natural openings of the body below the umbilicus,"literally means 'lower passages'; includes anal,urethral and vaginal passages",
321,321,SAT-B.320,2,kuNDalam,coil or loop of the intestine,intestinal folds giving appearance of a coil or loop,
322,322,SAT-B.321,2,klomanADI,trachea,cylindrical cartilagenous tube which divides into two branches leading to the lungs,
323,323,SAT-B.322,2,jIvitadhAma/ jIvitAyatanam/ prANAyatanam,seats of life,important organs or organs essential for life,
324,324,SAT-B.323,2,marma,vital points of the body,"the major seats of�pr??a�in the body which are 107 in number according to Ayurveda and are classified into various types based on structure, dimensions, time taken for death or the effect on injury etc.",
325,325,SAT-B.324,324,cetaHsthAnam,seats of consciousness,"sites in the body which are major seats of�pr??a; primarily, the heart, where injury results in loss of consciousness",
326,326,SAT-B.325,324,SAKAmarma/ sakthimarma,vital points of the limbs,one among the classification of vital points based on location,
327,327,SAT-B.326,324,udaramarma/ koShThamarma,vital points of the abdomen,one among the classification of vital points based on location,
328,328,SAT-B.327,324,uromarma,vital points of the chest,one among the classification of vital points based on location,
329,329,SAT-B.328,324,pRuShThamarma,vital points of the back,one among the classification of vital points based on location,
330,330,SAT-B.329,324,jatrUrdhvamarma/ Siromarma,vital points of the head and neck,one among the classification of vital points based on location,
331,331,SAT-B.330,324,mAMsamarma,m?msa�predominant point,vital points with structural prominence of�m?msa dh?tu,
332,332,SAT-B.331,324,sirAmarma,sir?�predominant point,vital points in which the main structural component is�sir?,
333,333,SAT-B.332,324,snAyumarma,sn?yu�predominant point,vital points in which the main structural component is�sn?yu,
334,334,SAT-B.333,324,asthimarma,as?hi�predominant point,vital points in which the main structural component is�as?hi,
335,335,SAT-B.334,324,sandhimarma,sandhi�predominant point,vital points in which the main structural component is�sandhi,
336,336,SAT-B.335,324,dhamanImarma,dhaman?�predominant point,vital points in which the main structural component is�dhaman?,
337,337,SAT-B.336,324,sadyaHprANaharamarma,sudden death causing points,vital points which when injured leads to death within a period of seven days,
338,338,SAT-B.337,324,kAlAntaraprANaharamarma,delayed death causing points,vital points which when injured leads to death within a period of thirty days,
339,339,SAT-B.338,324,viSalyaGnamarma,points causing death when foreign body is removed,vital points where the person remains alive if the foreign body impacted is left intact and death if it is removed,
340,340,SAT-B.339,324,vaikalyakaramarma,disability causing points,vital points which when injured causes disabilities rather than death,
341,341,SAT-B.340,324,rujAkaramarma,pain causing points,vital points which when injured causes severe pain,
342,342,SAT-B.341,324,adhipatiH,trocula herophilis,"sadyapr??ahara marm?,�jatr?rdhvamarma",
343,343,SAT-B.342,324,SrRu~ggATakam,junction point of sense organs,"four in number,�sadyapr??ahara marm?,�jatr?rdhvamarma",
344,344,SAT-B.343,324,mAtRukA,carotid vessels,"eight in number,�sadyapr??ahara marm?,�jatr?rdhvamarma",
345,345,SAT-B.344,324,stanamUlam,internal mammary artieries,"two  in number,� k?l?ntarapr??ahara marma,� uromarma",
346,346,SAT-B.345,324,stanarohitam,pectoralis major muscle,"two  in number,� k?l?ntarapr??ahara marma,� uromarma",
347,347,SAT-B.346,324,apalApaH,lateral parts of pleura and lungs,"two  in number,� k?l?ntarapr??ahara marma,� uromarma",
348,348,SAT-B.347,324,apastamBaH,bronchial tubes,"two  in number,� k?l?ntarapr??ahara marma,� uromarma",
349,349,SAT-B.348,324,sImantaH,cranial sutures,"five in number,� k?l?ntarapr??ahara marma,� jatr?rdhvamarma",
350,350,SAT-B.349,324,talahRudayam,mid-points of sole and palm,"four in number (one each in each limb),�k?l?ntarapr??ahara marm?,�??kh?marma",
351,351,SAT-B.350,324,kShipram,first inter digital web space of upper and lower limbs,"four in number (one each in each limb),�k?l?ntarapr??ahara marm?,�??kh?marma",
352,352,SAT-B.351,324,indrabastiH,gastrocnemius (lower limb) or brachioradials (upper limb) muscles and underlying vessels,"four in number (one each in each limb),�k?l?ntarapr??ahara marm?,�??kh?marma",
353,353,SAT-B.352,324,kaTIkataruNam,ichium,"two  in number,� k?l?ntarapr??ahara marma,� p???hamarma",
354,354,SAT-B.353,324,pArSvasandhiH,lateral end of 12th rib,"two  in number,� k?l?ntarapr??ahara marma",
355,355,SAT-B.354,324,bRuhatI,pulmonary veins,"two  in number,� k?l?ntarapr??ahara marma",
356,356,SAT-B.355,324,utkShepaH,deep temporal vessels and nerve,"two  in number,�vi?alyaghna marma,�jatr?rdhvamarma",
357,357,SAT-B.356,324,sthapanI,glabella,"one in number,�vi?alyaghna marma,�jatr?rdhvamarma",
358,358,SAT-B.357,324,lohitAkShaH,femoral arteries and veins,"vaikalyakara marma,�??kh?marma",
359,359,SAT-B.358,324,ANi,"tendon of quadriceps femoris (lower limb), tendon of triceps brachii (upper limb)","one in each limb;�vaikalyakara marma,??kh?marma",
360,360,SAT-B.359,324,UrvI,femoral vessels,"vaikalyakara marma,�??kh?marma",
361,361,SAT-B.360,324,kUrcaH,brush shaped tendons of palm or soles,"vaikalyakara marma,�??kh?marma",
362,362,SAT-B.361,324,viTapaH,"spermatic cord in males, round ligament of uterus in females","vaikalyakara marma,�??kh?marma",
363,363,SAT-B.362,324,kukundaraH,ischial tuberosity,"vaikalyakara marma�which when injured lead to loss of sensation and movements in lower limbs,�one among the p???hamarma",
364,364,SAT-B.363,324,kakShadharaH/kakShAdharaH,brachial plexus at root of axilla,"vaikalyakara marma,�??kh?marma",
365,365,SAT-B.364,324,vidhurA,tympanum/posterior auricular vessels,"vaikalyakara marma,�jatr?rdhvamarma",
366,366,SAT-B.365,324,kRukATikA,atlanto-occipital joint,"vaikalyakara marma,�jatr?rdhvamarma",
367,367,SAT-B.366,324,aMsaPalakam,mid point of scapula,"vaikalyakara marma,�p???hamarma",
368,368,SAT-B.367,324,nIlA,jugular vein,"vaikalyakara marma,�jatr?rdhvamarma",
369,369,SAT-B.368,324,manyA,vagus nerve,"vaikalyakara marma,�jatr?rdhvamarma",
370,370,SAT-B.369,324,PaNam,olfactory bulb,"vaikalyakara marma,�jatr?rdhvamarma",
371,371,SAT-B.370,324,AvartaH,"junction of frontal, zygomatic and sphenoid bones","vaikalyakara marma,�jatr?rdhvamarma",
372,372,SAT-B.371,324,kUrcaSiraH,retinacula of wrist and ankle region,"ruj?kara marma,�??kh?marma",
373,373,SAT-B.372,2,galabAhyam,external part of neck,the outer visible part of the neck,
374,374,SAT-B.373,2,talaH,palm or sole,anterior or flexor surface of the hand from wrist to finger or under part of the foot,
375,375,SAT-B.374,2,pArSvam,side of thorax,side of the part of the body between the base of the neck superiorly and diaphragm inferiorly,
376,376,SAT-B.375,2,AdhAraH,base; receptacle,a place which is a substratum for something,
377,377,SAT-B.376,2,garBaH,foetus or embryo,"the product of union of�sukra,�?onita�and�jiva",
378,378,SAT-B.377,2,jAlaH,plexus or networks,"plexus, network, interlacing or decussation such as network of nerves or veins",
379,379,SAT-B.378,2,smaramandiram,pudendum,external genitalia; the seat of sexual arousal,
380,380,SAT-B.379,2,UrumUlam,inguinal region/inguen,the junctional region betwen the abdomen and thigh,
381,381,SAT-B.380,2,smarAtapatram,clitoris,"part of female external genitalia analogous with the penis of the male consisting of erectile tissue, situated at the most anterior portion of the vulva",
382,382,SAT-B.381,2,SarIrakriyA,physiology,the branch which deals with normal functions of living organisms and their parts,
383,383,SAT-B.382,382,doShaH,regulatory functional factors of the body,"Principal constituents of the body those are responsible for homeostasis, when present in the state of equilibrium.�Do?a�also determine the psycho-physiological nature / constitution of an individual.�Do?a are capable of vitiating the different bodily tissues, when deviate from the state of equilibrium and can lead to diseases. These are of two classes: a.�??r?rika�(bodily):� v?ta,�pitta�and�kapha. b.�m?nasa� (psychological):�raja�and�tama.",
384,384,SAT-B.383,382,tridoShaH,three regulatory functional factors of the body,combined term for all the three�do?a,
385,385,SAT-B.384,384,vAtaH,do?a�responsible for movement and cognition,"one of the three bodily�do?a, that is predominant of�v?yu�and�?k??a mah?bh?ta. This is a vital biological force that performs the fuctions like all sensory perceptions, all motor activities, and higher mental activities. This is of five subtypes:� pr??a,�vy?na,�ud?na,�sam?na�and�ap?na.",
386,386,SAT-B.385,384,prANa-vAyuH,one of the five subtypes of�v?ta (v?yu)�that is seated in head,"one of the five subtypes of�v?yu that is seated in head. It performs the functions like controlling the intellect, heart, sensory and motor organs and mind. It also regulates the activities like respiration, spitting, sneezing, belching and swallowing.",
387,387,SAT-B.386,384,ambarapIyUSham,nectar from sky,"a nectar-like vital entity present in the atmosphere, indicative of oxygen",
388,388,SAT-B.387,384,prANaH,the breath of life,also denoted by filled with life; spirit; vitality,
389,389,SAT-B.388,384,prANApAnau,respiration,the combined term for both inspiration and expiration,
390,390,SAT-B.389,384,udAna-vAyuH,"one of the five subtypes of�v?ta (v?yu), that is seated in thorax","one of the five subtypes of�v?ta (v?yu) that is seated in thorax. It performs the functions like effort, strength and recollection required for the production of speech",
391,391,SAT-B.390,384,vyAnavAyuH,"a subtype of�v?ta, that is seated in�h?daya","subtype of�v?ta, that is seated in�h?daya. It is responsible for the circulation of�rasa�from h?daya to all parts of the body.",
392,392,SAT-B.391,384,samAna-vAyuH,one of the five subtypes of�v?ta (v?yu)�that is seated in proximity to agni,"one of the five subtypes of�v?ta (v?yu)�that is seated in proximity to�agni�(in between stomach and large intestine). It performs the functions like receiving the food, digestion of the food, division of the food into useful and waste portions, and propulsion of the food",
393,393,SAT-B.392,384,apAna-vAyuH,"one of the five subtypes of�v?ta (v?yu), situated in the pelvic region","one of the five subtypes of data�(v?ta), situated in the pelvic region. It performs the functions like defecation, micturition, parturition, menstruation, and ejaculation",
394,394,SAT-B.393,384,vAyu-karma,functions of�v?tado?a,"combined term for functions of�v?ta do?a�such as�uts?ha,�uchhv?sa,�ce???�etc.",
395,395,SAT-B.394,394,utsAhaH,enthusiasm,"enthusiasm, motivation, effort, activness, to have willingness to do adventure",
396,396,SAT-B.395,394,ucCvAsaH,"breath, expiration",flow of air from the lungs to the exterior to due to the elastic recoil of the lungs,
397,397,SAT-B.396,394,niHSvAsaH,"inspiration, inhalation","a function of�pr??a v?ta; the flow of air from the exterior to the lungs due to the contraction of respriratory muscles, mainly diaphragm",
398,398,SAT-B.397,394,ceShTA,"motion, action, function",a function of�vy?na v?ta; motor functions of the body including movements of limbs etc.,
399,399,SAT-B.398,394,gatiH,"motion, moving, gait",movements happening within the body such as transportation of�dh?tu�etc.,
400,400,SAT-B.399,394,nimeShaH,closure of the eyelids,movement of the eye lid resulting from the contraction of orbicularis oculi muscle supplied by facial nerve,
401,401,SAT-B.400,394,unmeShaH,opening of eyelids,the movement of eye lid due to action of levator palpebrae superioris supplied by the trigeminal nerve,
402,402,SAT-B.401,384,pittam,do?a�responsible for regulating body temperature and metabolic activities,"one of the three bodily�do?a�that is responsible for digestion and metabolism in the body which is agni mah?bh?ta predominant.�This is of five subtypes:� p?caka,� ?locaka,� ra�jaka,� bhr?jaka�and�s?dhaka.",
403,403,SAT-B.402,402,pAcaka-pittam,one of the five subtypes of�pitta�that is situated in between the ?m??aya and pakv??aya,one of the five subtypes of�pitta that is situated in between the ?m??aya  and pakv??aya which divides the food into�s?ra (nutritive) and kitta (waste) portions and also supports other subtypes of�pitta,
404,404,SAT-B.403,402,ra~jjakapittam,one of the five subtypes of�pitta�that is situated in yak?t and pl?h?,one of the five subtypes of�pitta that is situated in�yak?t�and�pl?h?. This transforms�rasa-dh?tu?�into�rakta-dh?tu,
405,405,SAT-B.404,402,Alocaka-pittam,one of the five subtypes of�pitta�that is responsible for vision and perception,one of the five subtypes of�pitta that is responsible for vision and perception. It is of two types- buddhi vai?e?ika�and�d??ti vai?e?ika. The former is at the level of intelligence and latter at the level of the sense organ (eye),
406,406,SAT-B.405,402,BrAjakapittam,one of the five subtypes of�pitta�that causes illumination or shining of the skin,one of the five subtypes of�pitta that causes Illumination or shining of the skin,
407,407,SAT-B.406,402,sAdhakapittam,one of the five subtypes of�pitta�situated in the h?daya,the pitta responsible for seeking of objects desired by the intellect or self esteem,
408,408,SAT-B.407,402,pitta-karma,functions of�pitta,"the pitta responsible for functions such as�prabh?,�pakti,�dar?ana�etc.",
409,409,SAT-B.408,408,praBA,lustre,caused due to�agni mah?bh?ta predominance,
410,410,SAT-B.409,108,kShudhA,hunger,sensation associated with the desire for food,
411,411,SAT-B.410,108,darSanam,vision,"perception of form, colour etc.",
412,412,SAT-B.411,108,paktiH,metabolic transformation,process of digestive / metablic transformation resulting from the action of�agni,
413,413,SAT-B.412,108,Sauryam,valour,readiness to face adverse situations or danger,
414,414,SAT-B.413,108,tRuShNA/ pipAsA,thirst,sensation of dryness in the mouth and throat associated with a desire for liquids,
415,415,SAT-B.414,384,SleShmA/ kaPaH,do?a�responsible for regulating body fluids and keeping the body constituents cohesive,"one among the three do?a responsible for stability, unctousness, lubrication, immunity, and cohesion. This is predominant of�p?thv?�and�jala mah?bh?ta. The five subtypes are�avalambaka,�kledaka,�bodhaka, ?le?aka,�tarpaka.",
416,416,SAT-B.415,415,avalambaka-kaPaH,one of the subtypes of�kapha�situated in the chest region,supports and sustains the heart and other sites of�kapha,
417,417,SAT-B.416,415,kledaka-kaPaH,one of the subtypes of�kapha�situated in the ?m??aya,causes moistening and losening of the food particles to help in the process of digestion,
418,418,SAT-B.417,415,bodhaka-kaPaH,one of the subtypes of�kapha�situated on the tongue,helps in the perception of taste; comparable to saliva,
419,419,SAT-B.418,415,tarpaka-kaPaH,one of the subtypes of�kapha�situated in the head region,nourishes the different sensory organs,
420,420,SAT-B.419,415,SleShaka-kaPaH,one of the subtypes of�kapha�situated in the joints,provides lubrication to the joints,
421,421,SAT-B.420,415,kaPasthAnam,seat of kapha,"includes chest, head, joints, stomach etc.",
422,422,SAT-B.421,415,kaPa-karma,actions of�kapha,"functions such as�d?r?hya,�k?am? etc.",
423,423,SAT-B.422,422,kShamA,patience,"patience, forebearance, forgiveness, resistance",
424,424,SAT-B.423,422,dArDhyam,firmness,"hardness, fixedness, stability, strength",
425,425,SAT-B.424,2,dUShyam,which gets vitiated,any bodily structure that gets vitiated by aggravated do?a,
426,426,SAT-B.425,425,dhAtuH,major structural components of the body,"seven major structural components that stabilize and sustain the body (rasa,�rakta,�m?msa,�meda,�asthi,�majj?�and�?ukra). The previous�dh?tu nourishes the next in a sequential fashion. Each�dh?tu�is of two forms: A.�sth?yi�(stable) and�po?aka(nourishing) B.�asth?yi�and�po?ya dh?tu; Each dh?tu undergoes a cyclical process of origin, maturation and degeneration.",
427,427,SAT-B.426,426,dhAraNam,holding,"holding, carrying, preserving, protecting, possessing; Common function of all�dh?tu; Specific function of�asthi dh?tu",
428,428,SAT-B.427,426,dhAtusAmyam,equilibrium of�dh?tu,"equilibrium of�dh?tu�which is indicated by absence/alleviation of disorder. Criteria for�dh?tus?mya� include alleviation of disorder, normalcy of voice and complexion, development of body, increase in strength, desire for food, proper and timely digestion of the food taken, timely sleep, elimination of urine, faeces and semen and overall normalcy of mind, intellect and sense organs",
429,429,SAT-B.428,426,rasa-dhAtuH,primary product of digested food,first�dh?tu�among seven�dh?tu and is dominated by�jala; this is pumped out of h?daya and continuously circulates all over the body to nourish other tissues; it is of nine�a�jali�in quantity;� vy?na�and�sam?na�v?yu help in its circulation. the major function of�rasa   dh?tu� is�pr??ana� (nourishing),
430,430,SAT-B.429,426,rakta-dhAtuH,blood tissue,second�dh?tu�among seven� dh?tu� whose function is�jivana�(to give life). It is formed in�yak?t (liver) and�pl?h? (spleen) with the help of�ra�jakapitta�and�rakta dh?tvagni. This is dominant in�agni mah?bh?ta. It is named so because of its�red colour.,
431,431,SAT-B.430,426,SoNitam,blood,synonym of�rakta�,
432,432,SAT-B.431,426,jIvanam,to give life,one of the functions of�rakta dh?tu,
433,433,SAT-B.432,426,raktapuShTiH,nourishment of�raktadh?tu,one of the functions of�rasadh?tu,
434,434,SAT-B.433,426,mAMsa-dhAtuH,muscle tissue,"third among the seven�dh?tu, whose function is to provide covering over the skeleton. It is dominant of�p?thv? mah?bh?ta.",
435,435,SAT-B.434,434,peSI,muscle,type of tissue composed of contractile cells or fibers,
436,436,SAT-B.435,434,medo-dhAtuH,fat tissue,"fourth among seven�dh?tu�of the body, whose function is to provide�snehana�(oleation). It is dominant of�jala�and�p?thv? mah?bh?ta�designative of adipose tissue and other lipids in the body.",
437,437,SAT-B.436,434,asthi-dhAtuH,bone tissue,"fifth of the seven basic�dh?tu, whose function is to provide stability to the body. It is predominant of�p?thv?�and�?k??a mah?bh?ta.�It is comparable to bone tissue (specialized form of dense connective tissue consisting of bone cells embedded in a matrix made of calcified intercellular substance).",
438,438,SAT-B.437,437,kANDam,shaft of the bone,central or core part of bone,
439,439,SAT-B.438,437,aNvasthi,short bones,"short bones such as carpal bones, tarsal bones etc.",
440,440,SAT-B.439,437,asthiparva,joint,articulation or junction between two bones,
441,441,SAT-B.440,437,asthipa~jjaraH,bony skeleton,bone framework of the body,
442,442,SAT-B.441,437,asthivivaram,medullary canal,cavity within the bone containing marrow,
443,443,SAT-B.442,437,asthisandhayaH,articulation/joint,point of junction between two bones,
444,444,SAT-B.443,434,majjA-dhAtuH/ asthisAram/ asthisnehaH,bone marrow,"sixth of the seven basic�dh?tu, whose function is to fill the bony cavities. It is predominance of�jala mah?bh?ta; the soft organic material that fills the cavities of the bones.",
445,445,SAT-B.444,444,pUraNam,filling up,"filling up, completing, something used to fill a cavity or container. The primary function of�majj? dh?tu.",
446,446,SAT-B.445,426,SukradhAtuH,reproductive fluids; semen,seventh�dh?tu having the function of reproduction which is generally equated with semen; present in two forms: former pervading the entire body and the latter which fertilizes the ovum. It is dominant in�jala mah?bh?ta.,
447,447,SAT-B.446,446,retaH,semen,part of�?ukradh?tu which forms the ejaculate and carries the male gametes,
448,448,SAT-B.447,446,strIbIjam,ovum,female sexual entity capable of developing into a new individual of the same species when fertilized by spermatozoa,
449,449,SAT-B.448,446,vRuShatA,virility,"generative power, ability to reproduce",
450,450,SAT-B.449,446,kArmuka-bIjam,healthy sperm/ovum,"normal, healthy and effective sperm/ovum",
451,451,SAT-B.450,425,ojaH,essence of all seven dh?tu,"essence of all seven�dh?tu, that is vital for life characterized by bala�(immunity). It is of two types: 1. para, which is present in the h?daya and 2.�apara, which is present all over the body. The ten attributes of�ojas�are:� guru� (heavy),� ??ta� (cold),� m?du� (soft),� ?lak??a� (smooth), �bahala� (abundant),� madhura  (sweet),� sthira� (stable),� prasanna (bright),� picchila� (sticky) and� snigdha (unctuous).",
452,452,SAT-B.451,425,upadhAtuH,the minor structural components that stabilize and sustain the body,"by-products of convertion of one�dh?tu�to the next which are essential for the body. Unlike�dh?tu, they do not transform further into another�dh?tu.",
453,453,SAT-B.452,452,stanyam,breast milk,upadh?tu�of�rasadh?tu which is dominant of�jala mah?bh?ta and nourishes the baby,
